,Date,Tweet_id,Verified,Tweet,User,Location,Source,Likes,Followers,Following,Retweets
2608,2020-07-21 04:02:02,1285424773829464064,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,yungky2x,"Baltimore, MD",Twitter for iPhone,0,80,108,395
2609,2020-07-21 04:01:59,1285424760034385926,False,@kanyewest i know #KanyeWest is on To something... https://t.co/75MnQOimmC,ninjamik3,,Twitter for Android,0,532,1528,0
2610,2020-07-21 04:01:54,1285424740669284353,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,lindoraycharles,,Twitter for iPhone,0,69,969,395
2611,2020-07-21 04:01:51,1285424725041336321,False,"RT @blankmarlo: #KanyeWest #Kanye2020 #Yeezy 

#QAnon #TheGreatAwakening #Pedogate

Kanye may be mentally ill but I wouldn't be so quick to…",dira_marie,"Houston, TX",Twitter for iPhone,0,444,198,1
2612,2020-07-21 04:01:46,1285424704216604673,False,RT @CaleJ11: Kanye West getting mad at his first campaign event LOL #KanyeWest #kanye2020 https://t.co/Kmsxlm2tzG,LaterSatan,,Twitter for iPhone,0,44,37,97
2613,2020-07-21 04:01:44,1285424697069404160,False,@kanyewest going hard promoting the next season of @KUWTK #KanyeWest #KimKardashian,TheRealFBA,,Twitter for iPhone,1,41,45,0
2614,2020-07-21 04:01:42,1285424686839390208,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",SansBullshitery,NZ,Twitter Web App,0,18,141,3777
2615,2020-07-21 04:01:38,1285424673451376641,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,Karmadelites,,Twitter for iPhone,0,4,130,395
2616,2020-07-21 04:01:36,1285424663242440704,False,"RT @thatonedeadboy: Me waking up from a 4hr nap to 18+ manic ye tweets like 

#KanyeWest #Calmye https://t.co/mtFdHDvpcl",ShellKween,,Twitter for iPhone,0,30,132,7
2617,2020-07-21 04:01:33,1285424651435421696,False,"Kanye West stop being treated like a black slave man, to @KimKardashian @KrisJenner and the other Kardashian, Jenne… https://t.co/whsWl5PjZG",latricebutts,"New York, USA",Twitter for Android,0,4490,4450,0
2618,2020-07-21 04:01:31,1285424641897574400,False,So IG is going crazy with the #KimKardashianWest is cheating with #VanJones and #KanyeWest  just found out.. 🤦🏼‍♀️,tee_305,MiA•NYC•NJ,Twitter for iPhone,0,272,339,0
2619,2020-07-21 04:01:30,1285424637707530240,False,"#KanyeWest 
Kanye West Says Kim Kardashian Tried to Get Him Committed In Hospital https://t.co/UsELa5EmJn",Chessie_K,"Houston, Tx",Twitter for iPhone,3,852,995,0
2620,2020-07-21 04:01:30,1285424637128503302,False,Kanye cooking up &amp; he’s about to drop “Yeezy is Sorry North”  kids edition with limited edition album * only availa… https://t.co/GMbij3LKoI,w_2394,,Twitter for iPhone,0,147,226,0
2621,2020-07-21 04:01:26,1285424623035641856,False,"@kanyewest Kanye... JUST realized his wife is a h..... Nevermind ☕

Get out brotha 👊

#kanye #kanyewest #2020vision… https://t.co/5wXJ4HIMZ2",BritneyWaldron,Canada,Twitter Web App,3,4290,4886,0
2622,2020-07-21 04:01:21,1285424598821924865,False,RT @AsiaTay: He said what he said!!! #WAYFAIRGATE #coronavirus #NoMasks #NoVaccine #COVID19 #Epstein #adrenochome #KanyeWest https://t.co/6…,iam_davidxlvi,"Fontana, CA",Twitter for iPhone,0,498,1482,257
2623,2020-07-21 04:01:18,1285424587057123335,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,cam_castle,"Philadelphia,PA",Twitter Web App,0,297,1012,395
2624,2020-07-21 04:01:12,1285424564059742209,False,His antics have always there if you think about the George Bush comments or even the Taylor Swift debacle. They hav… https://t.co/yQIbveljN4,Just_Saki_,,Twitter for iPhone,1,1985,1182,0
2625,2020-07-21 04:01:07,1285424542182252544,False,RT @CaleJ11: Kanye West getting mad at his first campaign event LOL #KanyeWest #kanye2020 https://t.co/Kmsxlm2tzG,YaUsedToKnow,Trump Country,Twitter for iPhone,0,4260,4474,97
2626,2020-07-21 04:01:07,1285424541032779777,False,Indian comics poking fun at #KanyeWest for wearing bulletproof a vest on stage might soon have to wear one too.,The_Sandvij,"goa, india",Twitter for Android,2,164,633,1
2627,2020-07-21 04:01:06,1285424538747047936,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,realTriniJT,Hogwarts,Twitter for iPhone,0,446,748,395
2628,2020-07-21 04:01:01,1285424515938426881,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,__LoveKekebre,"Texas, USA",Twitter for iPhone,0,151,150,395
2629,2020-07-21 04:00:59,1285424508355186688,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,TaraDolltaylor,,Twitter for iPhone,0,4,247,395
2630,2020-07-21 04:00:56,1285424497915580416,False,RT @septinusv: kanye west crying during his rally because his father wanted to abort him before he was born and also because he almost abor…,momma3cbg,"Friendswood, TX",Twitter for iPhone,0,176,1119,18
2631,2020-07-21 04:00:55,1285424490655240198,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,artsyhoodrat,jersey ,Twitter for iPhone,0,182,144,395
2632,2020-07-21 04:00:54,1285424487379460096,False,RT @Byakuyaswife: Kanye watching get out #KanyeWest https://t.co/D6Y7ILYHjQ,Phvro_das,"Brampton, Ontario",Twitter for iPhone,0,149,242,67
2633,2020-07-21 04:00:53,1285424482006401024,False,RT @Justin12393LEE: @kanyewest Kanye West getting mad at his first campaign event LOL #KanyeWest #kanye2020 https://t.co/6uFcthImAn,connormonroee,,Twitter for iPhone,0,48,106,258
2634,2020-07-21 04:00:48,1285424462788276224,False,Being bi-polar is a choice. #ThatsHowYouSound #kanyeneedshelp #KanyeWest #kanyewest2020,YourGirrlAnge,Livingroom ,Twitter for Android,0,389,328,0
2635,2020-07-21 04:00:48,1285424460913352707,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,callmebabyjess,EPTX,Twitter for iPhone,0,578,500,395
2636,2020-07-21 04:00:46,1285424454676254720,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,Stello_Official,"Los Angeles, CA",Twitter for iPhone,0,13623,4135,395
2637,2020-07-21 04:00:44,1285424447160291330,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,brandosenpai,"st pete, fl",Twitter Web App,0,793,98,395
2638,2020-07-21 04:00:40,1285424427459641344,False,RT @Byakuyaswife: Kanye watching get out #KanyeWest https://t.co/D6Y7ILYHjQ,2Drowsyy,Planet Kypton,Twitter for iPhone,0,1143,659,67
2639,2020-07-21 04:00:40,1285424427044188160,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,Wormeaful,"Indio, CA",Twitter for iPhone,0,2560,1587,395
2640,2020-07-21 04:00:40,1285424426817855488,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,dugarte1010,FUTURE,Twitter for iPhone,0,206,769,395
2641,2020-07-21 04:00:37,1285424417653301256,False,"🤨 Kanye having nightmares that North going to turnout like his wife.

But doesn’t realize God blessed him to take K… https://t.co/EvRkWDVtkN",Fromgirltogirl,"Washington, DC",Instagram,0,1322,1337,0
2642,2020-07-21 04:00:36,1285424412586577920,False,"I’m no #KanyeWest fan but this is sad, he’s got Bipolar and probably Schizophrenia. His family needs to call his do… https://t.co/aqv1U2ul66",Ballzees,,Twitter for iPhone,16,869,548,1
2643,2020-07-21 04:00:30,1285424387387060224,False,"hmmm does anyone think that maybe this #KanyeWest episode is just an elaborate, gaslighted attempt to maybe either… https://t.co/nF9yvG0Rn9",idreamofbreezy,"Santa Ana, CA",Twitter for iPhone,0,425,1742,0
2644,2020-07-21 04:00:30,1285424385243975681,False,Pray for Kanye ... a hot mess chile #KanyeWest,wxvylia,,Twitter for iPhone,2,36,24,0
2645,2020-07-21 04:00:29,1285424384518303745,False,We Still love Kanye 🐐#kanye #KanyeWest https://t.co/SSn8LqSYGO,Danespurling1,"Indiana, USA",Twitter for iPhone,1,6,36,0
2646,2020-07-21 04:00:27,1285424375827701760,False,"RT @tiffanicvd: “Y’ALL WE LEAVIN RIGHT NOW” 

😂😂😂😂😂😂😂😂😂😂😂
🏃🏾‍♀️🏃🏾‍♀️🏃🏾‍♀️🏃🏾‍♀️🏃🏾‍♀️🏃🏾‍♀️🏃🏾‍♀️🏃🏾‍♀️🏃🏾‍♀️🏃🏾‍♀️🏃🏾‍♀️

#kanye #kanyewest

https…",YaUsedToKnow,Trump Country,Twitter for iPhone,0,4260,4474,82
2647,2020-07-21 04:00:24,1285424360799469570,False,"RT @louuuyoung: KANYE WEST AKA SHLANYE WEST PRESIDENTIAL CAMPAIGN IN BALTIMORE, MD‼️😂😂😂😂 #KanyeWest #baltimore #comedy #retweet #happymonda…",louuuyoung,"Shlouuuville, USA",Twitter for iPhone,0,5519,255,50
2648,2020-07-21 04:00:23,1285424358551359490,False,"RT @RoseMur89: FUCK KANYE and I am saying it with my whole chest.
#KanyeWest https://t.co/dKAydmJwDg",lrubiano2490,"Miami Beach, FL",Twitter for iPhone,0,276,626,148
2649,2020-07-21 04:00:19,1285424338792054785,False,*New Post* Link in bio! #kanyewest #writersofinstagram #bloggerlife #bloggerlifestyle https://t.co/hjCpDBqrg7,Trully_Official,,Instagram,0,99,174,0
2650,2020-07-21 04:00:16,1285424327417004033,False,"He proposed that ""everybody that has a baby gets a million dollars."" #Presedential #Election #KanyeWest… https://t.co/fVE3X4KVHU",theaseanpost,Kuala Lumpur,Hootsuite Inc.,0,2835,429,0
2651,2020-07-21 04:00:15,1285424323260547073,False,RT @XbeauTea: Here come Kris Jenner. “Take Kanye’s phone” #KanyeWest #Kardashian https://t.co/NMs8C3D1R7,AbmPrivate,,Twitter for iPhone,0,792,207,1
2652,2020-07-21 04:00:13,1285424316545294336,False,Deleted my tweets because I’m not trying to gain clout on someone’s mental breakdown #kanyewest,PrincessRiccia,LOS VAN-GELES,Twitter for iPhone,0,1196,714,0
2653,2020-07-21 04:00:13,1285424315861577728,False,"RT @Todays_Five: As always, you heard it here first. 

#KimKardashian #KanyeWest #kanyeneedshelp #Kanye2020 #KardashianCurse 

https://t.co…",lydiamarieguti1,,Twitter for Android,0,145,294,1
2654,2020-07-21 04:00:09,1285424300493803521,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,Scar96xx,,Twitter Web App,0,0,8,395
2655,2020-07-21 04:00:09,1285424298451140608,False,#KanyeWest is not crazy... trust me,ninjamik3,,Twitter for Android,0,532,1528,0
2656,2020-07-21 04:00:08,1285424295032901633,False,RT @Justin12393LEE: @kanyewest Kanye West getting mad at his first campaign event LOL #KanyeWest #kanye2020 https://t.co/6uFcthImAn,whybeebee,"North Carolina, USA",Twitter for Android,0,272,598,258
2657,2020-07-21 04:00:08,1285424293640237057,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,JassycTX,"Texas, USA",Twitter for iPhone,0,5,20,395
2658,2020-07-21 04:00:07,1285424291601842181,False,RT @trinnie_love: God watching Kanye’s statement like ... 😂😂😂 #KanyeWest https://t.co/xAuZAljMYe,Boona_Vandross,NAC,Twitter for iPhone,0,1686,1006,34
2659,2020-07-21 04:00:01,1285424263130836992,False,"Re: Harriet Tubman on the 20. Ye in the Oval Office with Bipolar Disorder.

#KanyeWest #Kanye #HarrietTubman #Trump",CGriffTweet,,Twitter for Android,0,5,295,0
2660,2020-07-21 04:00:00,1285424262984212482,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,ChanelFasho77,"Georgia, USA",Twitter for Android,0,73,786,395
2661,2020-07-21 03:59:53,1285424232839680000,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,prodbywhiteboi,"North Carolina, USA",Twitter for Android,0,1260,126,395
2662,2020-07-21 03:59:52,1285424225851830273,False,I hope Kanye West find his way out of Kardashian hell. He will have a healthier soul. #KanyeWest,Qualitie,"Vancouver, British Columbia",Twitter for iPhone,0,0,8,0
2663,2020-07-21 03:59:51,1285424224962785283,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,QueenTatiiiii,"Dallas, TX",Twitter for iPhone,0,196,319,395
2664,2020-07-21 03:59:44,1285424194868645888,False,RT @Justin12393LEE: @kanyewest Kanye West getting mad at his first campaign event LOL #KanyeWest #kanye2020 https://t.co/6uFcthImAn,tamatown1,"Austin, Texas.",Twitter for Android,0,135,12,258
2665,2020-07-21 03:59:43,1285424190674350081,False,RT @Byakuyaswife: Kanye watching get out #KanyeWest https://t.co/D6Y7ILYHjQ,sarabemient,neverland,Twitter for iPhone,0,57,57,67
2666,2020-07-21 03:59:41,1285424183283986434,False,Part 4 of 4 If this whole thing from the SC rally til 2day was 2 focus on his upcoming album he scheduled 2 drop th… https://t.co/TS7KObLQbh,The_SavageRoom,"Brooklyn, NY",Twitter for Android,0,3193,19,0
2667,2020-07-21 03:59:36,1285424159829495808,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,Yo5if_,,Twitter for Android,0,777,827,395
2668,2020-07-21 03:59:32,1285424142095978496,False,Kris and Kim draging #KanyeWest to the doctors 😭 https://t.co/LkEEzcAkGf,treymarley22,,Twitter for iPhone,11,820,914,3
2669,2020-07-21 03:59:30,1285424133589946369,False,RT @TheRealCrystalK: A person’s mental health should not be our entertainment. #kanye #kanyewest Sad.,ajaynes,Houston-Brooklyn-Philadelphia,Twitter for Android,0,586,626,2
2670,2020-07-21 03:59:29,1285424130964299776,False,#KanyeWest  knew what he signed up for... #RayJ tried to warn you nigga,Got_Reefer,idgt,Twitter for iPhone,0,506,529,0
2671,2020-07-21 03:59:29,1285424130871963649,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,BossLadi20,Bee's Suite,Twitter for Android,0,94,330,395
2672,2020-07-21 03:59:29,1285424129743695873,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,Meechington22,"Columbus, OH",Twitter for iPhone,0,73,95,395
2673,2020-07-21 03:59:25,1285424112429674497,False,RT @XbeauTea: Kris Jenner after hearing what #KanyeWest done tweeted and said about #KimKardashian. https://t.co/0ZWGO99FXA,toohotea,,Twitter for iPhone,0,324,72,4
2674,2020-07-21 03:59:23,1285424104858963971,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,Deeda81,,Twitter for iPhone,0,206,665,395
2675,2020-07-21 03:59:16,1285424076232757254,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,ProSyria2,"Auckland, New Zealand",Twitter for iPhone,0,498,2633,395
2676,2020-07-21 03:59:04,1285424024391057408,False,"Take Kanye away, and lock his ass up! #LockHimUp 
He ain’t a man! Neither is Bill Cosby!
#KanyeWest",unarmedblackcom,"San Francisco, CA",Twitter for iPhone,0,665,988,0
2677,2020-07-21 03:58:56,1285423991289782275,False,Same! @kanyewest has a good heart and is my all time favorite artist. His entire message was is and always has been… https://t.co/g0iuXAcKeU,JohnnytheFlynn,"Detroit, MI",Twitter for iPhone,2,817,1878,0
2678,2020-07-21 03:58:54,1285423984926834688,False,RT @cassiusroch: The easiest thing to call somebody is crazy....it's dismissive........MAYBE......The environment is a lil sick.....#KanyeW…,alexxkatt,SouthernCalifornia,Twitter for iPhone,0,341,702,395
